Customer_ID,Customer_Name,Gender,Senior_Citizen,Partner,Dependents,Contract_Type,Churn_Flag
C000480,Cory Garrison,female,0,No,Yes,month-to-month,Yes
C000481,Chase Hughes,male,0,Yes,Yes,two year,No
C000482,Tiffany Maldonado,female,0,Yes,No,month-to-month,Yes
C000483,Jeremiah Smith,female,1,No,No,month-to-month,No
C000484,Margaret Dickson,female,0,Yes,No,one year,No
C000485,Whitney Lewis,female,0,Yes,Yes,month-to-month,Yes
C000486,Tiffany Conrad,male,0,Yes,Yes,two year,No
C000487,Krista Roth,female,0,No,No,month-to-month,No
C000488,Debra Hernandez,male,0,No,No,two year,No
C000489,Natasha Garcia,male,0,No,Yes,month-to-month,Yes
C000490,Rachel Vega,male,0,Yes,Yes,two year,No
C000491,Jason Montgomery,female,0,No,No,month-to-month,No
C000492,Nicholas Vazquez,female,0,Yes,No,month-to-month,Yes
C000493,Robert Arnold,male,1,Yes,No,one year,No
C000494,Donald Barnes,male,0,No,No,month-to-month,No
C000495,Julia Mccoy,male,0,No,No,one year,Yes
C000496,Jessica Gay,male,0,Yes,No,month-to-month,No
C000497,Joseph Williams,female,0,Yes,No,two year,No
C000498,Kenneth Potter,female,1,No,No,month-to-month,Yes
C000499,Christie Barnett,female,0,No,No,month-to-month,Yes
C000500,Michael Mcdonald,male,0,Yes,Yes,one year,No
C000501,Timothy Martin,female,0,No,No,two year,No
C000502,Megan Krause,male,0,No,No,month-to-month,Yes
C000503,Elizabeth Ramirez,female,0,No,No,month-to-month,Yes
C000504,Jason Mcclain,male,0,No,No,one year,No
C000505,Alexis Sanders,female,0,Yes,No,two year,No
C000506,Brandon Warner,male,1,Yes,No,two year,No
C000507,Stephanie Lindsey,female,0,No,No,month-to-month,No
C000508,Sara Harris,female,0,Yes,Yes,month-to-month,No
C000509,Mary Ruiz,female,0,No,No,month-to-month,Yes
C000510,William Powers,female,0,No,No,month-to-month,No
C000511,Andrew Jones,male,0,No,Yes,one year,No
C000512,Thomas Gibson,female,1,No,No,two year,No
C000513,Zachary Thompson,female,1,Yes,Yes,two year,Yes
C000514,James Martin,female,0,No,No,month-to-month,No
C000515,Haley Lopez,female,0,No,No,month-to-month,No
C000516,Angel Garcia,male,0,Yes,Yes,two year,No
C000517,Vanessa Charles,female,1,Yes,No,month-to-month,Yes
C000518,Alexis Mckee,male,1,No,No,month-to-month,Yes
C000519,Kathleen Williams,female,0,Yes,No,one year,No
C000520,Brittany Gonzalez,male,0,Yes,Yes,month-to-month,Yes
C000521,Jill Warner,female,0,Yes,No,month-to-month,No
C000522,Alejandra Booth,male,0,Yes,No,one year,No
C000523,Sara Gonzalez,male,1,Yes,No,month-to-month,No
C000524,Sheila Brock,male,0,Yes,No,month-to-month,Yes
C000525,Laura Washington,male,0,No,No,month-to-month,No
C000526,Douglas Alvarez,male,0,No,No,month-to-month,No
C000527,Curtis Medina,female,0,No,No,two year,Yes
C000528,Christine Leblanc,female,0,No,No,month-to-month,No
C000529,Charles Smith,male,1,No,No,month-to-month,No
C000530,Elijah Delacruz,female,0,Yes,No,two year,No
C000531,Sierra Sanders,male,0,Yes,Yes,month-to-month,Yes
C000532,Heather Curtis,female,0,No,No,month-to-month,Yes
C000533,Larry Dunn,female,0,Yes,No,two year,No
C000534,Kevin Durham,male,0,No,No,month-to-month,No
C000535,Kathy Matthews,female,0,Yes,Yes,month-to-month,Yes
C000536,Peter Miles,male,0,No,No,month-to-month,Yes
C000537,Kathryn Martin,male,0,Yes,No,month-to-month,No
C000538,Leslie Morales,female,0,No,No,month-to-month,Yes
C000539,Alexandra Phillips,male,0,Yes,Yes,two year,Yes
C000540,Jennifer White,male,0,No,No,month-to-month,No
C000541,Jamie Ewing,female,1,No,No,month-to-month,Yes
C000542,Amanda Wilson,female,1,Yes,No,month-to-month,No
C000543,Caitlin King,male,0,Yes,Yes,one year,No
C000544,Bryan Cortez,male,0,Yes,No,month-to-month,Yes
C000545,Joan Wilson,female,0,No,No,month-to-month,No
C000546,Patricia Clarke,female,0,Yes,Yes,month-to-month,Yes
C000547,Jessica Mcintyre,male,0,Yes,Yes,month-to-month,No
C000548,David Schneider,female,0,No,No,month-to-month,Yes
C000549,Anthony Williams,female,0,No,Yes,month-to-month,No
C000550,Ana Hunter,female,0,Yes,Yes,two year,No
C000551,Charles Duffy,male,0,Yes,Yes,month-to-month,No
C000552,Sandra Richardson,female,0,No,No,month-to-month,No
C000553,David Vega,male,0,Yes,No,two year,No
C000554,Virginia Kelly,male,0,No,No,month-to-month,No
C000555,Richard Pennington,male,0,Yes,Yes,two year,No
C000556,Craig Moore,male,0,No,No,month-to-month,Yes
C000557,Melissa Garcia,male,0,No,No,one year,No
C000558,Jasmine Peterson,female,1,No,No,month-to-month,Yes
C000559,Shelia Cooper,male,0,No,No,month-to-month,No
C000560,James Bradley,male,0,Yes,Yes,one year,No
C000561,Richard Cook,female,0,Yes,Yes,month-to-month,No
C000562,Fred Carroll,female,0,Yes,Yes,two year,No
C000563,Caleb Pruitt,female,0,No,No,month-to-month,Yes
C000564,Gerald Andrews,male,0,No,No,month-to-month,Yes
C000565,Jill Brown,female,0,Yes,No,one year,No
C000566,Heidi Good,male,0,Yes,No,one year,No
C000567,David Dyer,male,0,No,No,month-to-month,No
C000568,Crystal Parker,male,0,No,No,one year,No
C000569,Sean Parker,female,0,No,No,month-to-month,Yes
C000570,Amy Rasmussen,male,0,No,No,month-to-month,No
C000571,Marcia Perez,female,0,Yes,No,month-to-month,No
C000572,Joshua French,female,0,Yes,No,month-to-month,No
C000573,Jon Morrison,male,0,Yes,Yes,two year,No
C000574,Jerry Jones,female,1,Yes,No,one year,No
C000575,Anthony West,male,0,No,No,month-to-month,No
C000576,Heather Gibson,male,0,Yes,Yes,month-to-month,No
C000577,Steve Vance,female,1,Yes,No,one year,No
C000578,William Smith,female,0,No,No,month-to-month,No
C000579,Jeffrey Romero,male,0,No,No,month-to-month,No
C000580,Leon Hanson,female,0,Yes,No,two year,No
C000581,Kenneth Pollard,male,0,No,No,two year,No
C000582,Brandon Jackson,male,0,Yes,Yes,two year,No
C000583,Jaime Johnson,female,0,Yes,No,two year,No
C000584,Whitney King,male,1,No,No,two year,No
C000585,Michael Martinez,female,1,No,No,month-to-month,Yes
C000586,Sarah Dennis,female,0,Yes,Yes,two year,No
C000587,Natalie Davis,female,0,Yes,No,month-to-month,No
C000588,Brian Burns,female,0,Yes,No,month-to-month,No
C000589,Virginia Moore,female,0,Yes,Yes,two year,No
C000590,Laura Morgan,female,1,No,No,two year,No
C000591,Michael Arroyo,female,0,No,No,month-to-month,No
C000592,Bradley Mooney,female,0,Yes,Yes,one year,No
C000593,David Banks,female,0,No,No,month-to-month,No
C000594,Michael Strickland,female,0,Yes,Yes,month-to-month,Yes
C000595,James Zamora,female,0,Yes,Yes,two year,No
C000596,Travis Adams,male,0,No,No,one year,No
C000597,Crystal Kennedy,female,0,No,No,month-to-month,Yes
C000598,Jean Mendez,male,0,No,No,month-to-month,No
C000599,Andrew Bryant,female,0,Yes,Yes,one year,No
C000600,Patrick Smith,male,0,Yes,Yes,two year,No
C000601,Donna King,male,0,No,No,month-to-month,No
C000602,Andrea Hughes,female,0,No,No,two year,No
C000603,Todd Reynolds,male,0,Yes,No,month-to-month,No
C000604,James Hernandez,male,1,No,No,month-to-month,No
C000605,Ashley Matthews,male,0,Yes,No,two year,No
C000606,Rebecca Lutz,female,0,Yes,Yes,two year,No
C000607,Dawn Duncan,male,0,No,Yes,month-to-month,No
C000608,Michael Perez,male,0,No,No,two year,No
C000609,Lee Sutton,male,0,Yes,Yes,one year,No
C000610,Bradley Hart,male,0,Yes,No,one year,Yes
C000611,Douglas Lane,female,0,Yes,No,two year,No
C000612,Jodi Snyder,female,0,No,Yes,two year,No
C000613,Donna Cruz,female,1,No,No,month-to-month,Yes
C000614,Lori Lopez,male,0,Yes,Yes,month-to-month,No
C000615,Elizabeth Jennings,female,0,Yes,No,two year,No
C000616,Brooke Mccormick,male,0,Yes,No,month-to-month,No
C000617,Eric Brown,female,0,No,No,month-to-month,No
C000618,Jenny Miranda,male,1,No,No,month-to-month,No
C000619,Allen Davidson,male,0,Yes,No,month-to-month,Yes
C000620,Sara Kane,male,0,Yes,No,two year,No
C000621,Cynthia Johnson,female,0,No,No,month-to-month,No
C000622,Pamela Mendez,male,0,No,No,month-to-month,No
C000623,Kristi Solomon,male,1,Yes,No,month-to-month,No
C000624,Adriana Perez,male,0,No,No,month-to-month,Yes
C000625,Stephen Berger,female,1,No,No,month-to-month,No
C000626,Dakota Hamilton,female,1,No,No,month-to-month,No
C000627,Steven Smith,male,0,No,No,one year,No
C000628,Kevin Meyer,female,0,Yes,No,month-to-month,No
C000629,Annette Mclaughlin,female,0,No,No,month-to-month,No
C000630,Laurie Taylor,male,0,No,No,month-to-month,No
C000631,Andrew Lewis,male,0,No,No,month-to-month,Yes
C000632,Alyssa Griffin,female,0,Yes,Yes,month-to-month,Yes
C000633,Richard Miller,female,0,Yes,Yes,two year,No
C000634,Jamie Reed,female,0,No,No,month-to-month,No
C000635,Anthony Flowers,female,0,Yes,Yes,two year,No
C000636,Crystal Schneider,male,0,Yes,Yes,one year,No
C000637,Daniel Flores,male,1,Yes,No,one year,No
C000638,Robin Franklin,female,0,No,No,month-to-month,Yes
C000639,Cheyenne York,male,1,No,No,month-to-month,No
C000640,Robert Stewart,male,0,Yes,Yes,month-to-month,Yes
C000641,Allison Gonzalez,female,0,No,No,month-to-month,No
C000642,Raymond Wiley,male,0,Yes,Yes,two year,Yes
C000643,Paul Munoz,male,0,No,No,month-to-month,No
C000644,Kenneth Schaefer,male,0,No,No,month-to-month,No
C000645,Tracie Fox,female,0,Yes,No,month-to-month,Yes
C000646,Richard Taylor,female,0,No,No,month-to-month,No
C000647,Linda Hebert,male,0,Yes,Yes,month-to-month,No
C000648,Charlotte Shields,male,0,No,No,month-to-month,No
C000649,Mark Ford,male,0,Yes,No,two year,No
C000650,Hannah Anderson,female,0,Yes,Yes,month-to-month,No
C000651,Morgan Brewer,female,0,No,No,month-to-month,Yes
C000652,Timothy Perkins,female,0,No,No,one year,No
C000653,Jacqueline Gates,female,0,Yes,Yes,month-to-month,Yes
C000654,Mark Chandler,female,0,Yes,Yes,one year,No
C000655,Gary Young,female,0,No,No,one year,No
C000656,Derrick Brown,female,0,Yes,Yes,month-to-month,No
C000657,Michelle Duffy,male,0,Yes,No,month-to-month,No
C000658,Michael Pruitt,female,0,No,No,month-to-month,No
C000659,Gabriel Lee,female,0,Yes,Yes,two year,No
C000660,Julie Porter,female,0,No,No,month-to-month,Yes
C000661,Kathy Mcguire,female,0,Yes,Yes,two year,No
C000662,Brendan Moore,male,0,No,Yes,month-to-month,No
C000663,Mary Watson,female,1,No,No,month-to-month,Yes
C000664,Kimberly Smith,female,0,No,No,month-to-month,Yes
C000665,Colleen Wilkerson,female,0,Yes,Yes,two year,No
C000666,Andres Chen,female,0,No,No,month-to-month,No
C000667,David Anthony,female,0,Yes,No,month-to-month,No
C000668,Amanda Adams,female,0,No,Yes,month-to-month,No
C000669,Oscar Hawkins,male,0,No,No,two year,No
C000670,Christina Long,female,0,Yes,Yes,month-to-month,No
C000671,Kelly Porter,female,0,No,No,month-to-month,Yes
C000672,Peter Mitchell,male,0,No,Yes,month-to-month,No
C000673,Kiara Jones,female,1,No,No,month-to-month,Yes
C000674,William Hernandez,male,0,Yes,Yes,one year,No
C000675,Frank Harmon,male,0,No,No,one year,Yes
C000676,John Hernandez,male,0,No,Yes,month-to-month,No
C000677,Jorge Mccoy,male,0,Yes,No,month-to-month,Yes
C000678,Joshua Hale,female,0,No,Yes,month-to-month,Yes
C000679,Julie Moore,female,0,Yes,No,two year,No
C000680,Eric Gutierrez,male,1,No,No,month-to-month,No
C000681,Cheryl Hernandez,male,1,No,No,month-to-month,Yes
C000682,Amy Harris,female,1,No,No,month-to-month,Yes
C000683,Nancy Roberts,male,0,No,No,month-to-month,No
C000684,Christopher Williams,male,0,No,No,one year,Yes
C000685,Jose Kelly,female,0,Yes,No,two year,No
C000686,Natalie Sampson,female,1,No,No,two year,No
C000687,Samantha Alexander,male,0,Yes,No,month-to-month,Yes
C000688,Jacqueline Murphy,female,1,Yes,No,month-to-month,No
C000689,Kevin Williamson,female,0,No,No,month-to-month,No
C000690,Jennifer Hale,male,0,Yes,No,month-to-month,No
C000691,Eileen Gates,female,1,Yes,No,month-to-month,Yes
C000692,Robert Walsh,female,0,Yes,Yes,month-to-month,No
C000693,Erin French,male,0,No,Yes,two year,No
C000694,Ronald Anderson,male,0,Yes,Yes,month-to-month,No
C000695,Johnny Jones,female,0,No,No,one year,No
C000696,Aaron Lopez,female,0,No,No,two year,No
C000697,Melissa Davis,male,0,Yes,No,month-to-month,No
C000698,James Holt,female,1,Yes,No,two year,Yes
C000699,Bailey Williams,female,0,Yes,No,two year,No
C000700,Jeffrey Fox,female,0,No,No,month-to-month,No
C000701,Robert Collins,male,1,No,No,month-to-month,No
C000702,Isabel Campbell,male,1,No,No,one year,No
C000703,Kyle Medina,male,1,Yes,No,month-to-month,Yes
C000704,Jeffrey Contreras,male,0,No,No,month-to-month,No
C000705,Rodney Moore,male,0,No,No,month-to-month,No
C000706,Kenneth Burton,female,0,No,No,month-to-month,Yes
C000707,Charles Herring,male,0,No,Yes,one year,No
C000708,Kathleen Lowe,female,0,Yes,Yes,two year,No
C000709,Mark Taylor,female,1,No,No,month-to-month,No
C000710,Karen Meyer,female,0,Yes,Yes,two year,No
C000711,Zachary Cortez,male,0,No,No,one year,No
C000712,Kathy Jones,male,0,Yes,Yes,one year,No
C000713,Harry Jimenez,male,0,Yes,Yes,one year,No
C000714,Morgan Morales,female,0,Yes,Yes,two year,No
C000715,Stephen Nelson,female,0,No,No,two year,No
C000716,Randy Lopez,female,0,Yes,No,two year,No
C000717,Mark Cervantes,male,0,Yes,No,one year,No
C000718,Brian Medina,female,0,Yes,No,one year,No
C000719,Dennis Atkins,male,0,No,No,month-to-month,Yes
C000720,Jeffrey Norman,male,1,No,No,one year,No
C000721,Susan Richardson,male,0,No,No,month-to-month,Yes
C000722,Christine Waller,female,0,No,No,one year,No
C000723,Yolanda Barnett,male,0,No,No,month-to-month,Yes
C000724,Arthur Sanchez,female,0,Yes,Yes,one year,No
C000725,Joshua Lindsey,male,0,No,No,month-to-month,Yes
C000726,Maureen Ramsey,female,0,Yes,No,two year,No
C000727,Christopher Bryant,male,0,Yes,No,two year,No
C000728,Alexander Bishop,male,0,No,No,two year,No
C000729,Patrick Meadows,female,0,Yes,Yes,two year,No
C000730,Teresa Hernandez,male,1,No,No,month-to-month,No
C000731,Dan Serrano,male,0,Yes,Yes,one year,No
C000732,George Powers,female,0,Yes,Yes,two year,No
C000733,Kevin Wilson,male,0,Yes,No,month-to-month,No
C000734,Tom Smith,male,0,Yes,Yes,one year,Yes
C000735,Shannon Munoz,male,0,No,No,one year,No
C000736,Jerome Griffin,female,0,Yes,Yes,two year,No
C000737,Brad Anderson,female,0,Yes,No,two year,No
C000738,Anna Trujillo,male,0,No,No,month-to-month,Yes
C000739,James Roman,female,0,No,No,month-to-month,No
C000740,Jason Morales,male,1,Yes,No,month-to-month,Yes
C000741,Elizabeth King,female,1,Yes,No,month-to-month,No
C000742,Andrea Brennan,male,0,No,No,two year,No
C000743,Ryan Osborn,male,0,Yes,No,two year,No
C000744,Zachary Barrera,male,1,No,No,two year,No
C000745,Lindsey Williams,female,0,Yes,No,month-to-month,No
C000746,Kirk Chen,male,0,No,No,month-to-month,Yes
C000747,Brenda Peck,male,0,No,No,one year,No
C000748,Timothy Little,male,0,No,No,one year,No
C000749,Danielle Mcdowell,male,0,No,No,month-to-month,Yes
C000750,Emma Wheeler,male,0,No,No,one year,No
C000751,Ashley Stone,male,0,No,No,month-to-month,Yes
C000752,Lauren Brady,male,0,No,No,one year,No
C000753,Kyle Boyd,female,0,Yes,Yes,month-to-month,Yes
C000754,Richard Gibson,male,0,Yes,No,two year,No
C000755,Ann Olson,male,0,Yes,No,month-to-month,No
C000756,Rebecca Mclean,male,0,No,No,month-to-month,No
C000757,Robert Patterson,male,0,No,No,month-to-month,Yes
C000758,Morgan Hensley,female,0,No,No,two year,No
C000759,Emily Dodson,male,0,No,No,month-to-month,Yes
C000760,Daniel Kelly,male,0,Yes,Yes,one year,No
C000761,Amy Pierce,male,0,Yes,Yes,two year,No
C000762,Daniel Freeman,male,1,No,No,month-to-month,No
C000763,Timothy Stevens,female,0,Yes,Yes,month-to-month,No
C000764,Troy Atkinson,male,0,No,No,month-to-month,Yes
C000765,Sandra Smith,male,0,No,No,two year,No
C000766,Michael Garcia,female,0,No,No,two year,No
C000767,Michael Santos,male,0,Yes,Yes,one year,No
C000768,Brent James,male,1,Yes,Yes,two year,No
C000769,Jennifer Berry,male,0,Yes,Yes,one year,No
C000770,Christopher Estes,female,0,Yes,Yes,one year,No
C000771,Anthony Austin,female,0,No,No,month-to-month,Yes
C000772,Patricia Smith,female,0,Yes,Yes,one year,No
C000773,Carolyn Summers,male,0,No,No,one year,Yes
C000774,Paula Mitchell,female,0,Yes,No,one year,No
C000775,Ethan Rodriguez,female,0,Yes,No,month-to-month,Yes
C000776,David Flores,female,0,Yes,No,month-to-month,No
C000777,Terry Flores,female,0,No,Yes,month-to-month,No
C000778,Michael Jackson,male,0,No,Yes,two year,No
C000779,Jay Rangel,female,0,Yes,No,month-to-month,No
C000780,Ashley Riggs,male,0,No,No,month-to-month,No
C000781,Samantha Schmitt,male,0,No,No,two year,No
C000782,Matthew Harrell,male,0,No,No,month-to-month,No
C000783,Deanna Fischer,female,1,Yes,Yes,one year,No
C000784,Joseph Rowland,female,0,No,No,month-to-month,No
C000785,Angela Little,male,0,No,No,month-to-month,Yes
C000786,Michael Ramirez,male,0,No,No,two year,No
C000787,James Cummings,female,0,Yes,No,month-to-month,No
C000788,Jamie Ruiz,male,0,No,No,two year,No
C000789,Daniel Gill,female,0,No,No,month-to-month,Yes
C000790,Eric Lozano,female,1,Yes,No,month-to-month,No
C000791,Jessica Weaver,male,0,Yes,No,month-to-month,No
C000792,Ashley Roberts,female,1,Yes,No,one year,Yes
C000793,Kenneth Gonzalez,male,0,Yes,No,one year,No
C000794,Christina Bean,male,0,No,No,month-to-month,No
C000795,Ricky Hansen,female,0,Yes,No,one year,Yes
C000796,Angela Wallace,female,0,Yes,No,one year,No
C000797,William Morris,male,0,Yes,Yes,two year,No
C000798,Christine Wilson,female,1,No,No,month-to-month,No
C000799,Jared Ortiz,female,0,Yes,Yes,month-to-month,No
C000800,Becky Horton,male,1,No,No,month-to-month,Yes
C000801,Nancy Freeman,female,0,Yes,Yes,two year,No
C000802,Elizabeth Meyer,female,0,No,No,month-to-month,No
C000803,Deanna Rodgers,male,0,Yes,No,month-to-month,No
C000804,Brian Wong,female,0,No,No,one year,No
C000805,Curtis Freeman,male,0,Yes,Yes,two year,No
C000806,Perry Allison,male,0,No,No,one year,No
C000807,Mary Glover,female,0,No,Yes,two year,No
C000808,Aaron Brown,female,0,No,No,two year,No
C000809,Lynn Snyder,female,0,Yes,No,month-to-month,No
C000810,Bethany Graves,female,1,No,No,month-to-month,Yes
C000811,Lisa Gilbert,female,0,No,No,month-to-month,Yes
C000812,Richard Boyer,female,0,No,No,month-to-month,Yes
C000813,Sabrina Gomez,female,0,No,Yes,month-to-month,No
C000814,John Potts,female,0,No,No,month-to-month,Yes
C000815,Jeff Gentry,male,0,No,No,one year,Yes
C000816,Tabitha Hopkins,female,0,Yes,Yes,one year,No
C000817,Allison Davis,female,0,No,No,month-to-month,No
C000818,Ashley Robinson,male,1,Yes,No,one year,No
C000819,Devon Contreras,male,0,No,Yes,two year,Yes
C000820,Melissa Cole,female,0,Yes,No,two year,No
C000821,Annette Harris,male,0,Yes,No,one year,No
C000822,Bonnie Foley,male,0,Yes,Yes,two year,No
C000823,Kevin Woods,male,0,No,No,month-to-month,Yes
C000824,Ricardo Peters,male,1,Yes,No,one year,No
C000825,Sandra Gonzalez,male,0,No,No,month-to-month,No
C000826,Madison Miranda,female,1,No,No,month-to-month,Yes
C000827,Richard Murphy,female,0,No,Yes,month-to-month,Yes
C000828,Robert Sanders,female,0,No,No,month-to-month,No
C000829,John Wallace,female,0,No,No,month-to-month,No
C000830,Michael Valencia,male,0,Yes,No,two year,No
C000831,Amy Woods,female,0,No,No,one year,No
C000832,Donald Knight,male,0,Yes,No,one year,No
C000833,April Gomez,female,0,No,No,one year,No
C000834,Wesley Adkins,male,0,Yes,Yes,two year,No
C000835,Jennifer Cross,male,0,Yes,No,month-to-month,No
C000836,Jeffrey Sweeney,female,0,No,No,month-to-month,No
C000837,Laurie Cunningham,female,0,Yes,Yes,month-to-month,Yes
C000838,Chris Ryan,female,0,Yes,No,one year,No
C000839,Wendy Davis,male,1,No,No,month-to-month,Yes
C000840,Elizabeth Jackson,female,1,No,No,month-to-month,No
C000841,Wendy Neal,female,0,No,No,month-to-month,No
C000842,Angela Martin,male,1,No,No,month-to-month,Yes
C000843,Marie Farmer,male,0,Yes,Yes,two year,No
C000844,Miguel Meza,female,0,No,Yes,one year,No
C000845,James Hansen,male,0,Yes,Yes,two year,No
C000846,Troy Freeman,male,0,No,No,month-to-month,No
C000847,Christopher Silva,female,1,No,No,month-to-month,Yes
C000848,Danielle Mcbride,female,0,No,No,month-to-month,Yes
C000849,Brandon Collins,male,0,No,No,one year,No
C000850,Wendy Morales,female,0,No,No,one year,No
C000851,Jeremy Torres,female,1,No,No,month-to-month,Yes
C000852,William Hill,male,1,No,No,two year,No
C000853,Scott Campbell,female,0,No,No,one year,No
C000854,Deborah Johnson,male,0,Yes,Yes,one year,No
C000855,James Wilson,male,0,Yes,No,two year,No
